n,experiment,empirical_runtime_mean,empirical_runtime_std,lbds,computed_runtime_mean
500,theory_dyn,3227.896,355.6363440145003,"[1.0, 1.0010015025043828, 1.002006020070253, 1.0030135678562992, 1.0040241611281235, 1.005037815259212, 1.0060545457319172, 1.007074368138451, 1.0080972981818899, 1.009123351677189, 1.0101525445522108, 1.0111848928487621, 1.012220412723645, 1.0132591204497188, 1.0143010324169743, 1.015346165133619, 1.016394535227177, 1.0174461594455997, 1.0185010546583881, 1.019559237857732, 1.0206207261596576, 1.0216855368051905, 1.0227536871615328, 1.023825194723252, 1.0249000771134846, 1.025978352085154, 1.0270600375222012, 1.028145151440831, 1.0292337119907728, 1.0303257374565544, 1.0314212462587935, 1.0325202569555012, 1.0336227882434037, 1.034728858959278, 1.035838488081302, 1.0369516947304251, 1.0380684981717496, 1.0391889178159315, 1.0403129732205987, 1.0414406840917834, 1.0425720702853738, 1.0437071518085825, 1.0448459488214323, 1.0459884816382599, 1.0471347707292389, 1.0482848367219184, 1.0494387004027836, 1.0505963827188338, 1.051757904779178, 1.0529232878566532, 1.0540925533894598, 1.0552657229828182, 1.0564428184106458, 1.057623861617254, 1.0588088747190667, 1.05999788000636, 1.0611908999450221, 1.0623879571783381, 1.0635890745287926, 1.0647942749998998, 1.0660035817780522, 1.0672170182343943, 1.0684346079267206, 1.0696563746013954, 1.0708823421952984, 1.072112534837795, 1.0733469768527295, 1.0745856927604471, 1.075828707279838, 1.0770760453304093, 1.0783277320343843, 1.0795837927188263, 1.0808442529177924, 1.0821091383745125, 1.0833784750435986, 1.0846522890932808, 1.0859306069076735, 1.0872134550890702, 1.0885008604602704, 1.0897928500669323, 1.0910894511799618, 1.092390691297929, 1.0936965981495177, 1.0950071996960071, 1.0963225241337864, 1.0976425998969035, 1.098967455659645, 1.1002971203391538, 1.1016316230980794, 1.102970993347264, 1.1043152607484654, 1.1056644552171162, 1.107018606925119, 1.1083777463036817, 1.1097419040461882, 1.1111111111111112, 1.1124853987249619, 1.1138647983852823, 1.1152493418636762, 1.1166390612088835, 1.118033988749895, 1.1194341570991124, 1.1208395991555509, 1.1222503481080839, 1.1236664374387368, 1.125087900926024, 1.1265147726483324, 1.1279470869873538, 1.1293848786315641, 1.1308281825797517, 1.1322770341445958, 1.1337314689562954, 1.1351915229662495, 1.136657232450789, 1.1381286340149634, 1.1396057645963795, 1.141088661469096, 1.1425773622475752, 1.1440719048906889, 1.1455723277057845, 1.1470786693528088, 1.1485909688484917, 1.1501092655705905, 1.1516335992621969, 1.1531640100361062, 1.1547005383792515, 1.1562432251572008, 1.157792111618723, 1.1593472394004207, 1.16090865053143, 1.1624763874381927, 1.164050492949297, 1.1656310103003922, 1.167217983139177, 1.168811455530461, 1.1704114719613057, 1.1720180773462385, 1.1736313170325505, 1.1752512368056711, 1.1768778828946262, 1.1785113019775793, 1.1801515411874575, 1.1817986481176637, 1.1834526708278772, 1.185113657849943, 1.1867816581938533, 1.1884567213538209, 1.1901388973144478, 1.1918282365569903, 1.1935247900657215, 1.1952286093343936, 1.1969397463728035, 1.1986582537134602, 1.2003841844183591, 1.2021175920858624, 1.203858530857692, 1.2056070554260303, 1.207363221040738, 1.209127083516686, 1.210898699241207, 1.212678125181665, 1.2144654188931505, 1.2162606385262997, 1.21806384283524, 1.2198750911856664, 1.2216944435630523, 1.223521960580991, 1.2253577034896797, 1.22720173418454, 1.2290541152149845, 1.2309149097933274, 1.2327841818038447, 1.234661995811987, 1.2365484170737449, 1.2384435115451748, 1.2403473458920846, 1.2422599874998832, 1.2441815044835989, 1.246111965698067, 1.2480514407482945, 1.25, 1.251957714590336, 1.2539246564387978, 1.2559008982583206, 1.257886513566569, 1.259881576697424, 1.261886162812672, 1.2639003479138966, 1.2659242088545832, 1.2679578233524342, 1.270001270001905, 1.272054628286961, 1.274117978594064, 1.2761914022253897, 1.278274981412284, 1.2803687993289599, 1.2824729401064425, 1.2845874888467699, 1.2867125316374468, 1.2888481555661677, 1.2909944487358056, 1.2931515002796792, 1.2953194003770996, 1.297498240269205, 1.299688112275091, 1.3018891098082386, 1.3041013273932527, 1.3063248606829103, 1.3085598064755342, 1.3108062627326909, 1.3130643285972254, 1.3153341044116411, 1.3176156917368247, 1.3199091933711367, 1.3222147133698627, 1.3245323570650438, 1.3268622310856881, 1.3292044433783765, 1.3315591032282685, 1.3339263212805204, 1.3363062095621219, 1.3386988815041647, 1.3411044519645503, 1.3435230372511475, 1.3459547551454139, 1.348399724926484, 1.350858067395748, 1.353329904901917, 1.355815361366601, 1.3583145623104032, 1.3608276348795434, 1.3633547078730297, 1.3658959117703826, 1.3684513787599333, 1.3710212427677044, 1.3736056394868903, 1.3762047064079508, 1.3788185828493342, 1.381447409988844, 1.3840913308956662, 1.3867504905630728, 1.389425035941821, 1.3921151159742613, 1.3948208816291767, 1.3975424859373686, 1.4002800840280099, 1.4030338331657843, 1.4058038927888332, 1.4085904245475276, 1.4113935923440917, 1.4142135623730951, 1.4170505031628393, 1.419904585617662, 1.4227759830611806, 1.4256648712805027, 1.4285714285714286, 1.4314958357846705, 1.4344382763731174, 1.4373989364401722, 1.4403780047891936, 1.4433756729740645, 1.4463921353509293, 1.449427589131121, 1.452482234435317, 1.455556274348955, 1.4586499149789456, 1.4617633655117153, 1.464896838272619, 1.4680505487867588, 1.4712247158412493, 1.4744195615489712, 1.4776353114138543, 1.480872194397731, 1.484130442988812, 1.487410293271824, 1.4907119849998598, 1.494035761667992, 1.4973818705886994, 1.5007505629691607, 1.504142093990467, 1.5075567228888183, 1.5109947130387487, 1.5144563320384568, 1.5179418517972907, 1.5214515486254614, 1.5249857033260468, 1.5285446012893575, 1.532128532589739, 1.535737792084878, 1.539372679517698, 1.5430334996209192, 1.546720562224365, 1.5504341823651058, 1.554174680400523, 1.5579423821243894, 1.5617376188860606, 1.5655607277128738, 1.5694120514358612, 1.5732919388188815, 1.5772007446912792, 1.5811388300841898, 1.5851065623706035, 1.5891043154093205, 1.5931324696929152, 1.5971914124998499, 1.6012815380508714, 1.605403247669839, 1.609556949949126, 1.613743060919757, 1.6179620042264338, 1.6222142113076254, 1.6265001215808887, 1.6308201826336055, 1.6351748504193215, 1.6395645894598823, 1.643989873053573, 1.6484511834894675, 1.6529490122682158, 1.6574838603294897, 1.6620562382863342, 1.6666666666666667, 1.671315676162189, 1.6760038078849773, 1.6807316136320358, 1.6854996561581053, 1.6903085094570331, 1.6951587590520258, 1.7000510022951147, 1.7049858486761837, 1.7099639201419234, 1.7149858514250884, 1.7200522903844535, 1.7251638983558855, 1.7303213505149568, 1.7355253362515584, 1.7407765595569784, 1.7460757394239454, 1.751423610260147, 1.7568209223157663, 1.7622684421256034, 1.7677669529663689, 1.7733172553297716, 1.77892016741205, 1.7845765256206243, 1.7902871850985822, 1.796053020267749, 1.801874925391118, 1.8077538151554682, 1.8136906252750291, 1.8196863131170975, 1.8257418583505538, 1.8318582636182792, 1.8380365552345195, 1.8442777839082938, 1.8505830254940132, 1.8569533817705186, 1.8633899812498247, 1.8698939800169143, 1.876466562602004, 1.8831089428867736, 1.889822365046136, 1.8966081045272039, 1.9034674690672024, 1.9104017997521752, 1.917412472118426, 1.9245008972987525, 1.9316685232156394, 1.9389168358237032, 1.9462473604038075, 1.9536616629114087, 1.9611613513818404, 1.9687480773953945, 1.976423537605237, 1.9841894753313627, 1.9920476822239894, 2.0, 2.008048322256247, 2.0161945963637797, 2.02444082544729, 2.032789070454354, 2.041241452319315, 2.0498001542269693, 2.0584674239815457, 2.0672455764868074, 2.0761369963434992, 2.0851441405707476, 2.0942695414584778, 2.103515809558356, 2.1128856368212916, 2.1223817998900443, 2.1320071635561044, 2.141764684390597, 2.151657414559676, 2.161688505835585, 2.171861213815347, 2.1821789023599236, 2.192645048267573, 2.2032632461961588, 2.214037213850238, 2.2249707974499238, 2.23606797749979, 2.2473328748774737, 2.2587697572631282, 2.270383045932499, 2.282177322938192, 2.2941573387056176, 2.3063280200722125, 2.3186944788008415, 2.3312620206007844, 2.344036154692477, 2.3570226039551585, 2.370227315699886, 2.3836564731139807, 2.3973165074269205, 2.4112141108520606, 2.42535625036333, 2.439750182371333, 2.45440346836908, 2.469323991623974, 2.4845199749997664, 2.5, 2.515773027133138, 2.5318484177091665, 2.548235957188128, 2.564945880212885, 2.581988897471611, 2.599376224550182, 2.6171196129510683, 2.6352313834736494, 2.6537244621713763, 2.6726124191242437, 2.6919095102908277, 2.711630722733202, 2.731791823540765, 2.7524094128159016, 2.7735009811261455, 2.7950849718747373, 2.817180849095055, 2.839809171235324, 2.862991671569341, 2.886751345948129, 2.91111254869791, 2.9361010975735176, 2.961744388795462, 2.988071523335984, 3.0151134457776365, 3.042903097250923, 3.071475584169756, 3.1008683647302115, 3.1311214554257476, 3.1622776601683795, 3.1943828249996997, 3.227486121839514, 3.261640365267211, 3.296902366978935, 3.3333333333333335, 3.3709993123162105, 3.4099716973523675, 3.450327796711771, 3.492151478847891, 3.5355339059327378, 3.5805743701971644, 3.6273812505500582, 3.676073110469039, 3.7267799624996494, 3.779644730092272, 3.834824944236852, 3.892494720807615, 3.952847075210474, 4.016096644512494, 4.08248290463863, 4.1522739926869985, 4.225771273642583, 4.303314829119352, 4.385290096535146, 4.47213595499958, 4.564354645876384, 4.662524041201569, 4.767312946227961, 4.879500364742666, 5.0, 5.12989176042577, 5.270462766947299, 5.423261445466404, 5.5901699437494745, 5.773502691896258, 5.976143046671968, 6.201736729460423, 6.454972243679028, 6.741998624632421, 7.0710678118654755, 7.453559924999299, 7.905694150420948, 8.451542547285166, 9.128709291752768, 10.0, 11.180339887498949, 12.909944487358056, 15.811388300841896, 22.360679774997898]",3224.8946862877488
